DATE,TRAWLNUM,GPnum,COMMENT,C340,C341,C400,C160,C712,C701,C64,C110,C10,C118,C122,C220,C221,C632,C631,C641,C620,C627,C628,C598,C642,C643,C647,C603,C616,C62,C410,C303,C633,C621,C11,C241,C112,C14,C12,C30,C60,C240,C501,C509,C502,C70,C164,C40,C16,C640,C23,C114,C123,C610,C720,C306,C880,C302,_C303,C300,C304,C307,C308,C313,C301,C314,C350,C320,C512,C505,C868,C504,C520,C500,C61,C624,C623,C625,C770,C202,C201,C204,C63,C626,C622,C646,C361,C17,C31,C169,C143,C43,C41,C617,C52,C50,C51,C630,C42,C2800,C2990,C4700,C4317,C4312,C4318,C4310,C4340,C4342,C8324,C8200,C2524,C2511,C2513,C2528,C2521,C2527,C2523,C2526,C2560,C6000,C1600,C1511,C1224,C1200,C1510,C2980,C8500,C1930,C2550,C4000,C4220,C4331,C4330,C4521,C4304,C6500,C4320,C4321,C4322,C8300,C6600,C3200,C6713,C8113,C1827,C1823,C8318,C8351,C8361,C9997,C9998,C4400,C6400,C6413,C4348,C2100,C4200,C4522,C4536,C4511,C4512,C4500,C6135,C6110,C6100,C6300,C6119,C6200,C6117,C6115,C6113,C6111,C6121,C6123,C6120,C6125,C9300,C9303,C9304,C9302,C9200,C1810,C4211,C4212,C4210,C9630,C3100,C3700,C9000,C9001,C9400,W340,W341,W400,W160,W712,W701,W64,W110,W10,W118,W122,W220,W221,W632,W631,W641,W620,W627,W628,W598,W642,W643,W647,W603,W616,W62,W410,W303,W633,W621,W11,W241,W112,W14,W12,W30,W60,W240,W501,W509,W502,W70,W164,W40,W16,W640,W23,W114,W123,W610,W720,W306,W880,W302,_W303,W300,W304,W307,W308,W313,W301,W314,W350,W320,W512,W505,W868,W504,W520,W500,W61,W624,W623,W625,W770,W202,W201,W204,W63,W626,W622,W646,W361,W17,W31,W169,W143,W43,W41,W617,W52,W50,W51,W630,W42,W2800,W2990,W4700,W4317,W4312,W4318,W4310,W4340,W4342,W8324,W8200,W2524,W2511,W2513,W2528,W2521,W2527,W2523,W2526,W2560,W6000,W1600,W1511,W1224,W1200,W1510,W2980,W8500,W1930,W2550,W4000,W4220,W4331,W4330,W4521,W4304,W6500,W4320,W4321,W4322,W8300,W6600,W3200,W6713,W8113,W1827,W1823,W8318,W8351,W8361,W9997,W9998,W4400,W6400,W6413,W4348,W2100,W4200,W4522,W4536,W4511,W4512,W4500,W6135,W6110,W6100,W6300,W6119,W6200,W6117,W6115,W6113,W6111,W6121,W6123,W6120,W6125,W9300,W9303,W9304,W9302,W9200,W1810,W4211,W4212,W4210,W9630,W3100,W3700,W9000,W9001,W9400,P340,P341,P400,P160,P712,P701,P64,P110,P10,P118,P122,P220,P221,P632,P631,P641,P620,P627,P628,P598,P642,P643,P647,P603,P616,P62,P410,P303,P633,P621,P11,P241,P112,P14,P12,P30,P60,P240,P501,P509,P502,P70,P164,P40,P16,P640,P23,P114,P123,P610,P720,P306,P880,P302,_P303,P300,P304,P307,P308,P313,P301,P314,P350,P320,P512,P505,P868,P504,P520,P500,P61,P624,P623,P625,P770,P202,P201,P204,P63,P626,P622,P646,P361,P17,P31,P169,P143,P43,P41,P617,P52,P50,P51,P630,P42,P2800,P2990,P4700,P4317,P4312,P4318,P4310,P4340,P4342,P8324,P8200,P2524,P2511,P2513,P2528,P2521,P2527,P2523,P2526,P2560,P6000,P1600,P1511,P1224,P1200,P1510,P2980,P8500,P1930,P2550,P4000,P4220,P4331,P4330,P4521,P4304,P6500,P4320,P4321,P4322,P8300,P6600,P3200,P6713,P8113,P1827,P1823,P8318,P8351,P8361,P9997,P9998,P4400,P6400,P6413,P4348,P2100,P4200,P4522,P4536,P4511,P4512,P4500,P6135,P6110,P6100,P6300,P6119,P6200,P6117,P6115,P6113,P6111,P6121,P6123,P6120,P6125,P9300,P9303,P9304,P9302,P9200,P1810,P4211,P4212,P4210,P9630,P3100,P3700,P9000,P9001,P9400,TPalligatorish,TCalligatorfish,TWalligatorfish,TPcod,TCcod,TWcod,TPeelpout,TCeelpout,TWeelpout,TPhake,TChake,TWhake,TPsculpin,TCsculpin,TWsculpin,TPseasnail,TCseasnail,TWseasnail,TPskate,TCskate,TWskate,TPsnakeblenny,TCsnakeblenny,TWsnakeblenny,TPwolffish,TCwolffish,TWwolffish,TPclam,TCclam,TWclam,TPcockle,TCcockle,TPcrab,TCcrab,TWcrab,TPsea urchins,TCsea urchins,TWsea urchins,TPsquid,TCsquid,TWsquid,TPstarfish,TCstarfish,TWstarfish,TPwelk,TCwelk,TWwelk,TPseapen,TCseapen,TWseapen,TRAWLNUMshort,Measure fish flag,Measure fish message,Code_entry,class_data,code_calc,Temp_count,Temp_weight,Measure fish flag for main menu,Measure fish message for main menu,dataentrybox code,dataentrybox count,dataentrybox weight,dataentrybox GPnum,dataentrybox Townum,dataentrybox comment,C211,P211,W211,C2938,P2938,W2938,C59,P59,W59,C600,P600,W600,C310,P310,W310,Date_tow_num,GPnum_wt_year,g_filterText,__pk_sample_id,SpeciesInfo,timestamp,Location,SpeciesInfoLong,C9991,C9992,C9993,C9994,C9995,C9996,C9999,W9999,W9996,W9995,W9994,W9993,W9992,W9991,P9991,P9992,P9993,P9994,P9995,P9996,P9999,TCunknowninvert,TPunknowninvert,TWunknownivert,TCunknownfish,TPunknownfish,TWunknownfish,C8364,W8364,P8364,P8365,W8365,C8365,C8600,P8600,W8600,W8602,P8602,C8602,C8608,P8608,W8608,W8609,P8609,C8609,C8610,P8610,W8610,W8611,P8611,C8611,C8612,P8612,W8612,W8613,P8613,C8613,C8614,P8614,W8614,W8616,P8616,C8616,C8617,P8617,W8617,W8618,P8618,C8618,C8619,P8619,W8619,W8620,P8620,C8620,C8621,P8621,W8621,W8623,P8623,C8623,C8625,P8625,W8625,W8626,P8626,C8626,C8627,P8627,W8627,W8628,P8628,C8628,C8629,P8629,W8629,W8630,P8630,C8630,C8631,P8631,W8631,W8632,P8632,C8632,C8633,P8633,W8633,W8634,P8634,C8634,C8635,P8635,W8635,W8636,P8636,C8636,C8637,P8637,W8637,W8638,P8638,C8638,C8639,P8639,W8639,W8640,P8640,C8640,C8641,P8641,W8641,W8642,P8642,C8642,C8643,P8643,W8643,W8644,P8644,C8644,C8645,P8645,W8645,W8646,P8646,C8646,C8647,P8647,W8647,W8648,P8648,C8648,C8649,P8649,W8649,W8650,P8650,C8650,C8651,P8651,W8651,TCsponge,TWsponge,TPsponge,TCsponge2,TWsponge2,TPsponge2,W205,C205,P205,P6114,W6114,C6114,C8347,W8347,P8347,P8346,W8346,C8346,C8348,W8348,P8348,P6101,W6101,C6101,C6131,W6131,P6131,P6129,W6129,C6129,P619,C619,W619,W2893,P2893,C2893,C203,P203,W203,C207,W207,P207,P237,W237,C237,C230,W230,P230,TCShark,TWShark,TPShark,P117,W117,C117,TCGadidae,TWGadidae,TPGadidae,P119,W119,C119,TCRockling,TWRockling,TPRockling,P409,C409,W409,TCGrenadier,TWGrenadier,TPGrenadier,P140,C140,W140,TCFlatfishes,TWFlatfishes,TPFlatfishes,P65,C65,W65,TCPelagic,TWPelagic,TPPelagic,P364,W364,C364,C363,W363,P363,P362,W362,C362,C769,W769,P769,TCStickleback,TWStickleback,TPStickleback,P305,W305,C305,TCLumpfish,TWLumpfish,TPLumpfish,P503,W503,C503,C511,W511,P511,P604,C604,W604,W613,C613,P613,P602,C602,W602,W740,C740,P740,TCEel,TWEel,TPEel,W401,C401,P401,P154,C154,W154,W402,C402,P402,P138,C138,W138,W159,C159,P159,P928,C928,W928,TCAngler,TWAngler,TPAngler
2023-06-19,1,GP038F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP038,1,Measure Fish,,,2550,,0.34,0,,,,,GPnum,,,,,,,,,,,,,,,,,,,G23_GP038F,,7A66081F-CA2A-4DC5-B83A-A4B55B61043D,2550,2023-06-19 11:12:41,"+46.098577, -64.785673, +35.000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,1,GP265F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP265,1,Measure Fish,,,2550,,,0,,,,,GPnum,,,,,,,,,,,,,,,,,,,G23_GP265F,,32F064E3-DE1C-4357-A05A-E70A1C2CF5D7,2550,2023-07-24 17:56:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-26,1,GP248f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP248,1,Measure Fish,,,2550,,,0,,,,,GPnum,,,,,,,,,,,,,,,,,,,G23_GP248F,,C4BB1D1F-1059-4B80-B657-D739B83730E0,2550,2023-07-26 07:19:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-27,1,GP174F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP174,1,Measure Fish,,,2550,,0.18,0,,,,,GPnum,,,,,,,,,,,,,,,,,,,G23_GP174F,,BF08BECE-A560-40DA-A54A-727B3353B477,2550,2023-07-27 11:22:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-31,1,GP049FR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP049,1,Measure Fish,,,2550,,,0,,,,,GPnum,,,,,,,,,,,,,,,,,,,G23_GP049FR1,,57C3BEC5-63D3-4210-BC4B-E186C296F1DA,2550,2023-07-31 06:01:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-31,4,GP048F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP048,1,Measure Fish,,,2550,,,0,,,,,GPnum,,,,,,,,,,,,,,,,,,,G23_GP048F,,8B891970-4803-4B28-8DA5-DD961FAB3AB2,2550,2023-07-31 08:43:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-31,11,GP046F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP046,1,Measure Fish,,,2550,,,0,,,,,,TN,,,,,,,,,,,,,,,,,,G23_GP046F,,2F24B371-190F-4CFC-8AAB-DF24452D5D34,2550,2023-07-31 17:04:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
